1  223
1  95
1  84
1  80
1  77
1  104
1  90
1  127
1  121
1  67
2  210
2  143
2  111
2  130
2  140
2  154
2  130
2  138
2  157
2  113
4  221
4  195
4  160
4  117
4  120
4  127
4  127
4  181
4  167
4  131
8  253
8  183
8  180
8  171
8  150
8  163
8  137
8  190
8  184
8  144
16  338
16  310
16  281
16  230
16  221
16  194
16  227
16  220
16  245
16  234
32  344
32  337
32  300
32  338
32  295
32  258
32  297
32  250
32  291
32  307
64  505
64  551
64  514
64  501
64  501
64  508
64  441
64  524
64  511
64  535
128  1099
128  915
128  882
128  999
128  939
128  946
128  1112
128  822
128  808
128  806
256  1737
256  1851
256  1487
256  1427
256  1286
256  1099
256  1086
256  1065
256  1062
256  1078
512  2806
512  2229
512  2283
512  2596
512  3137
512  2923
512  2736
512  2736
512  2769
512  2804
1024  6278
1024  5689
1024  6204
1024  5516
1024  5659
1024  5245
1024  6347
1024  4736
1024  4658
1024  4594
2048  10160
2048  9601
2048  9471
2048  9315
2048  9446
2048  9599
2048  9401
2048  9459
2048  9567
2048  9498
4096  20386
4096  18765
4096  18117
4096  18943
4096  18783
4096  18643
4096  18469
4096  18833
4096  18619
4096  18549
8192  41090
8192  39129
8192  39818
8192  39676
8192  39720
8192  39099
8192  39143
8192  38467
8192  38513
8192  39305
16384  79688
16384  77408
16384  77709
16384  78164
16384  77556
16384  77636
16384  95461
16384  78111
16384  78281
16384  77699
32768  172876
32768  165372
32768  162957
32768  159837
32768  187323
32768  146973
32768  144898
32768  144558
32768  146206
32768  147877
65536  359415
65536  334151
65536  323802
65536  317853
65536  340880
65536  314244
65536  313760
65536  307559
65536  307805
65536  309418
131072  673902
131072  692387
131072  684491
131072  661590
131072  657485
131072  640360
131072  615054
131072  612540
131072  610080
131072  628726
262144  1603283
262144  1414651
262144  1270175
262144  1508078
262144  1260929
262144  1372700
262144  1474960
262144  1263710
262144  1168375
262144  1143964
524288  2420965
524288  2318753
524288  2644620
524288  2637236
524288  2393327
524288  2947210
524288  2942515
524288  3497427
524288  3205956
524288  3379993
1048576  4493292
1048576  5814579
1048576  5828771
1048576  4168066
1048576  7072060
1048576  4160610
1048576  6987530
1048576  4458356
1048576  5488234
1048576  6169620
2097152  7619362
2097152  8194988
2097152  8372799
2097152  7906695
2097152  8344782
2097152  7588329
2097152  7382923
2097152  9791450
2097152  6880429
2097152  9410601
4194304  14027697
4194304  14331166
