10000  541
20000  377
30000  327
40000  427
50000  388
60000  385
70000  287
80000  369
90000  269
100000  266
110000  253
120000  253
130000  302
140000  263
150000  291
160000  255
170000  257
180000  245
190000  255
200000  199
210000  213
220000  189
230000  215
240000  232
250000  291
260000  229
270000  275
280000  219
290000  165
300000  156
310000  162
320000  233
330000  165
340000  325
350000  185
360000  212
370000  197
380000  167
390000  351
400000  207
410000  244
420000  259
430000  215
440000  183
450000  186
460000  215
470000  239
480000  193
490000  309
500000  250
510000  320
520000  242
530000  284
540000  206
550000  209
560000  199
570000  297
580000  203
590000  271
600000  230
610000  376
620000  268
630000  244
640000  219
650000  364
660000  352
670000  196
680000  456
690000  261
700000  243
710000  289
720000  333
730000  256
740000  369
750000  256
760000  258
770000  317
780000  242
790000  260
800000  318
810000  334
820000  383
830000  915
840000  306
850000  286
860000  489
870000  302
880000  967
890000  204
900000  229
910000  205
920000  258
930000  297
940000  280
950000  257
960000  239
970000  293
980000  380
990000  223
1000000  332
1010000  279
1020000  367
1030000  218
1040000  1060
1050000  387
1060000  293
1070000  236
1080000  263
1090000  239
1100000  286
1110000  268
1120000  268
1130000  242
1140000  309
1150000  269
1160000  257
1170000  323
1180000  289
1190000  239
1200000  330
1210000  257
1220000  240
1230000  352
1240000  306
1250000  322
1260000  244
1270000  302
1280000  607
1290000  368
1300000  379
1310000  255
1320000  292
1330000  306
1340000  323
1350000  272
1360000  236
1370000  281
1380000  304
1390000  246
1400000  251
1410000  286
1420000  213
1430000  462
1440000  357
1450000  363
1460000  289
1470000  238
1480000  292
1490000  273
1500000  261
1510000  266
1520000  259
1530000  270
1540000  229
1550000  271
1560000  242
1570000  264
1580000  265
1590000  241
1600000  450
1610000  287
1620000  360
1630000  287
1640000  257
1650000  239
1660000  441
1670000  396
1680000  292
1690000  382
1700000  834
1710000  232
1720000  372
1730000  312
1740000  360
1750000  257
1760000  952
1770000  283
1780000  428
1790000  380
1800000  337
1810000  854
1820000  366
1830000  978
1840000  294
1850000  236
1860000  230
1870000  256
1880000  299
1890000  255
1900000  218
1910000  284
1920000  573
1930000  276
1940000  396
1950000  373
1960000  376
1970000  325
1980000  264
1990000  258
2000000  285
2010000  560
2020000  323
2030000  225
2040000  263
2050000  316
2060000  231
2070000  512
2080000  271
2090000  266
2100000  306
2110000  293
2120000  268
2130000  439
2140000  804
2150000  234
2160000  471
2170000  358
2180000  312
2190000  253
2200000  278
2210000  228
2220000  399
2230000  303
2240000  268
2250000  254
2260000  246
2270000  1169
2280000  397
2290000  578
2300000  304
2310000  254
2320000  284
2330000  296
2340000  484
2350000  263
2360000  221
2370000  560
2380000  407
2390000  221
2400000  213
2410000  243
2420000  298
2430000  243
2440000  242
2450000  277
2460000  555
2470000  512
2480000  372
2490000  226
2500000  297
2510000  478
2520000  373
2530000  431
2540000  331
2550000  241
2560000  214
2570000  320
2580000  1032
2590000  244
2600000  345
2610000  283
2620000  382
2630000  348
2640000  384
2650000  227
2660000  250
2670000  298
2680000  304
2690000  652
2700000  244
2710000  212
2720000  311
2730000  462
2740000  427
2750000  272
2760000  243
2770000  257
2780000  247
2790000  289
2800000  458
2810000  254
2820000  296
2830000  294
